Date,"('CLOSE', 'IWM')","('HIGH', 'IWM')","('LOW', 'IWM')","('OPEN', 'IWM')","('VOLUME', 'IWM')"
2015-10-13,99.699242,101.719645,99.646766,100.678831,37445300
2015-10-14,98.719688,100.363994,98.579744,99.743006,39987400
2015-10-15,101.081192,101.081192,98.536017,98.999571,42503400
2015-10-16,100.949982,101.282346,100.084098,101.282346,33685600
2015-10-19,101.142418,101.640958,100.276534,100.495192,24949500
2015-10-20,101.002464,101.719662,100.608876,101.089926,20531400
2015-10-21,99.463089,101.439758,99.401865,101.387275,34060300
2015-10-22,100.337746,100.949985,99.471862,100.066612,36882600
2015-10-23,101.326080,101.501011,100.346497,101.151157,40172500
2015-10-26,100.635109,101.343565,100.521409,101.107411,19783300
2015-10-27,99.533089,100.468944,98.920842,100.224042,38189200
2015-10-28,102.436867,102.454356,99.638041,99.830461,65529900
2015-10-29,101.343567,102.428108,101.072427,102.104492,27252000
2015-10-30,100.880013,101.483510,100.652613,101.072433,28018700
2015-11-02,102.979118,103.267748,100.949973,100.976211,33836900
2015-11-03,103.512672,104.107422,102.673027,102.847950,28626300
2015-11-04,103.460167,104.081155,102.935389,103.775035,25696000
2015-11-05,103.538910,103.731330,102.410634,103.416462,27141300
2015-11-06,104.273582,104.396030,102.585543,103.215279,35141300
2015-11-09,103.049110,104.334820,102.568060,104.142400,32983100
2015-11-10,103.355247,103.355247,102.296944,102.611812,21892200
2015-11-11,102.454369,103.503924,102.401893,103.477686,22037600
2015-11-12,100.495178,101.885839,100.346492,101.745902,39916100
2015-11-13,99.769226,100.880005,99.410631,100.092842,43883000
2015-11-16,100.626373,100.661353,99.148244,99.673021,28979100
2015-11-17,100.241570,101.588504,100.101625,100.713872,34441000
2015-11-18,101.938324,102.025786,100.162816,100.521418,35554300
2015-11-19,101.509735,102.025771,101.229853,101.842099,25512500
2015-11-20,102.165703,102.646753,101.789611,101.877079,31697700
2015-11-23,102.673012,103.110328,102.052024,102.078262,22716400
2015-11-24,103.425194,103.573880,101.947064,102.226946,24994500
2015-11-25,104.229858,104.361054,103.302751,103.468933,20772600
2015-11-27,104.623444,104.868339,103.976211,104.317317,14129300
2015-11-30,104.168655,105.017049,104.124928,104.973315,30165400
2015-12-01,104.859589,104.877085,103.993705,104.614693,27899900
2015-12-02,103.731308,104.990780,103.600112,104.719646,22238300
2015-12-03,101.982048,104.474747,101.579718,104.019941,39485400
2015-12-04,103.014114,103.145310,101.754643,101.982049,32669900
2015-12-07,101.466011,102.917896,101.028695,102.891658,29621400
2015-12-08,100.906242,101.466006,100.110324,100.547640,30946000
2015-12-09,99.777985,101.605962,99.358158,100.608882,41980400
2015-12-10,100.110344,100.652618,99.401894,99.611804,31278800
2015-12-11,97.880066,99.130783,97.547702,99.069559,52609300
2015-12-14,97.180321,98.291100,96.454375,97.845043,53400400
2015-12-15,98.579727,98.798385,97.608886,97.722592,48273900
2015-12-16,100.084099,100.276519,98.684690,99.261943,44560600
2015-12-17,99.017044,100.530160,98.807134,100.503922,41318000
2015-12-18,97.503944,98.737172,97.468958,98.536010,49876600
2015-12-21,98.238632,98.509766,97.521434,98.107436,26479300
2015-12-22,99.139511,99.288197,97.775088,98.518523,28108700
2015-12-23,100.390221,100.547655,99.471861,99.638037,29609700
2015-12-24,100.579979,101.159744,100.272531,100.527275,13370500
2015-12-28,100.114433,100.202275,99.227219,100.123219,22125500
2015-12-29,101.194870,101.273932,100.202249,100.562408,22841500
2015-12-30,100.175888,101.326626,100.140750,101.063102,21273200
2015-12-31,98.928528,100.114404,98.831900,99.754245,39517700
2016-01-04,96.635826,97.356137,95.818888,97.162881,66665900
2016-01-05,96.846680,97.136563,96.231783,96.987231,28253300
2016-01-06,95.370888,96.275667,94.870184,95.485081,35569200
2016-01-07,92.823433,94.430957,92.665316,93.745784,52482000
2016-01-08,91.224709,93.543757,91.057812,92.999136,60299300
2016-01-11,90.829430,92.041657,89.871940,91.540954,47144800
2016-01-12,91.101715,92.226101,89.546901,91.549715,53702900
2016-01-13,88.176552,91.725400,87.535303,91.277407,70591600
2016-01-14,89.397552,90.223276,87.131215,88.598187,69373400
2016-01-15,87.948181,88.097512,85.655484,87.034616,85759200
2016-01-19,86.762314,88.896894,85.857534,88.782701,51391100
2016-01-20,87.122437,88.132629,83.503313,85.585188,94385800
2016-01-21,86.920425,88.642150,86.419722,87.254232,65798200
2016-01-22,89.046227,89.257047,87.956971,88.413757,46056700
2016-01-25,87.069763,88.791481,86.832584,88.492812,35019600
2016-01-26,88.809021,89.072552,87.122442,87.421104,33349600
2016-01-27,87.588028,89.239470,87.017049,88.361042,47973900
2016-01-28,87.570442,88.677256,87.157580,88.325890,41951100
2016-01-29,90.442902,90.460474,87.807619,87.877895,42245300
2016-02-01,90.030045,90.557100,88.940796,89.722596,33615700
2016-02-02,88.088737,89.134069,87.640737,89.011089,39692700
2016-02-03,88.202904,88.782662,86.208870,88.773876,55262500
2016-02-04,88.545517,89.573276,87.816420,87.842772,51188400
2016-02-05,86.121048,88.229276,86.050772,88.150214,53366600
2016-02-08,84.706772,85.216261,83.397917,85.216261,61107700
2016-02-09,84.135796,85.321672,83.468189,83.564816,55857200
2016-02-10,84.179718,86.015628,84.047953,84.724339,42756100
2016-02-11,83.266121,83.801962,82.255928,82.642438,57923200
2016-02-12,84.847321,85.023010,83.617527,84.030389,40097300
2016-02-16,86.858925,87.052180,85.400738,85.901442,38882100
2016-02-17,88.220528,88.800287,87.429941,87.465079,40940400
2016-02-18,87.798828,88.404945,87.438676,88.290752,35043600
2016-02-19,88.238075,88.334703,87.060985,87.456275,32424800
2016-02-22,89.221916,89.608427,88.932033,89.019875,28867400
2016-02-23,88.404953,89.151615,88.325898,88.932008,29857100
2016-02-24,89.257034,89.441503,86.937986,87.508965,36909600
2016-02-25,90.073982,90.126686,89.063789,89.415161,22612600
2016-02-26,90.644974,90.890932,90.214539,90.530774,27474700
2016-02-29,90.240898,91.382850,90.232112,90.592264,32014400
2016-03-01,92.182220,92.182220,90.539558,91.022696,36422700
2016-03-02,93.130905,93.192395,91.874753,92.050443,24937100
2016-03-03,94.105942,94.123514,93.043045,93.157245,28216300
2016-03-04,94.624229,95.151285,93.701878,94.053250,38180900
2016-03-07,95.652000,95.739842,94.176241,94.176241,38739900
2016-03-08,93.341721,95.124928,93.236307,95.124928,46193900
2016-03-09,93.816086,94.000555,93.174831,93.657969,25627200
2016-03-10,93.051849,94.422194,92.068008,94.079608,47051200
2016-03-11,95.045876,95.160075,93.693103,93.807296,33625000
2016-03-14,94.799896,95.168834,94.343117,94.755979,24422700
2016-03-15,93.324150,94.237716,93.139681,94.176226,34258400
2016-03-16,93.982964,94.281632,92.876150,92.876150,37952200
2016-03-17,95.423592,95.836454,93.403212,93.982971,41724500
2016-03-18,96.284477,96.583139,95.485105,95.546594,36512600
2016-03-21,96.056076,96.574352,95.818903,96.135138,29903700
2016-03-22,95.941864,96.354726,95.283043,95.555354,23602100
2016-03-23,94.168304,95.674926,94.097824,95.630877,39243300
2016-03-24,94.450211,94.467836,93.163856,93.604389,30924300
2016-03-28,94.564766,94.961243,93.877536,94.652871,21096400
2016-03-29,97.190346,97.216777,94.071373,94.309264,46761100
2016-03-30,97.199135,97.903990,96.961250,97.701342,35683500
2016-03-31,97.472260,97.948036,97.216750,97.340105,28555900
2016-04-01,97.904007,97.992112,96.459060,96.573596,29981400
2016-04-04,97.084610,98.080212,97.005311,97.718978,21529400
2016-04-05,95.983276,96.793855,95.895164,96.362135,32515800
2016-04-06,97.066978,97.155084,95.674893,95.974459,28157800
2016-04-07,95.754189,96.811464,95.269600,96.362126,33298400
2016-04-08,96.133057,96.978879,95.710142,96.573589,26151700
2016-04-11,95.833511,97.401814,95.815893,96.688146,25842100
2016-04-12,96.864334,97.075788,95.533923,95.851108,25058700
2016-04-13,98.952454,99.058184,97.366540,97.428214,40534700
2016-04-14,98.829102,99.296065,98.573592,98.908401,25538600
2016-04-15,99.075806,99.234398,98.555980,98.591224,21176100
2016-04-18,99.824738,99.904030,98.564813,98.661731,19428300
2016-04-19,99.904030,100.556017,99.463497,100.009760,23228100
2016-04-20,100.053802,100.626496,99.533977,99.904023,21422500
2016-04-21,99.551605,100.370997,99.260859,99.974520,20535700
2016-04-22,100.538376,100.608863,99.542774,99.542774,29094500
2016-04-25,99.824738,100.362188,99.393011,100.265270,16369600
2016-04-26,100.802689,100.908412,99.710163,100.150695,30564100
2016-04-27,101.155121,101.366581,100.353355,100.864374,24360300
2016-04-28,100.000916,101.322514,99.727787,100.679333,26126500
2016-04-29,99.102249,99.965690,98.432637,99.569213,33284500
2016-05-02,99.983337,100.009768,98.837949,99.410643,21881000
2016-05-03,98.344528,99.172725,97.736591,99.163919,37929600
2016-05-04,97.533958,98.670534,97.243212,97.789468,30767200
2016-05-05,97.146271,98.089010,97.005297,97.930418,26249200
2016-05-06,97.718987,97.736605,96.511924,96.741003,25497400
2016-05-09,98.000916,98.582415,97.472271,97.727781,23427000
2016-05-10,98.987724,99.031780,97.859961,98.379794,18635300
2016-05-11,97.763031,98.917225,97.683738,98.767445,23604600
2016-05-12,97.243195,98.229984,96.476665,97.965668,34803000
2016-05-13,96.600052,97.745440,96.353355,96.970098,24510300
2016-05-16,97.824699,98.256420,96.802667,96.846716,27337000
2016-05-17,96.274048,98.168340,95.833515,97.692564,46676300
2016-05-18,96.776222,97.498702,95.851108,95.868726,35734400
2016-05-19,96.000893,96.714554,95.146258,96.071379,36995600
2016-05-20,97.613243,97.613243,96.238783,96.291645,37404500
2016-05-23,97.498695,98.141869,97.357722,97.595606,23721700
2016-05-24,99.507538,99.754235,98.036153,98.071397,41124300
2016-05-25,100.089027,100.353350,99.630876,99.824712,26202900
2016-05-26,99.974510,100.459092,99.780675,100.238826,15157200
2016-05-27,100.970085,100.970085,100.009727,100.053776,21265100
2016-05-31,101.322556,101.798332,100.882023,101.163963,32764400
2016-06-01,102.009781,102.159560,100.811531,100.978936,26806100
2016-06-02,102.793907,102.793907,101.648526,101.754250,23303300
2016-06-03,102.177177,102.617710,101.322543,102.617710,28733200
2016-06-06,103.278473,103.595657,102.212385,102.274059,26946000
2016-06-07,103.578064,103.948117,103.049426,103.340179,21038500
2016-06-08,104.344597,104.529620,103.657367,103.666179,27999900
2016-06-09,103.674995,103.912887,103.340193,103.912887,23440700
2016-06-10,102.265289,102.978950,101.930487,102.714635,32686800
2016-06-13,101.155121,102.362183,100.961285,101.895219,36169500
2016-06-14,100.864365,101.419433,100.150697,100.785065,34267600
2016-06-15,100.934868,101.815933,100.846763,101.225621,24197700
2016-06-16,100.926056,100.961293,99.463484,100.194770,36306600
2016-06-17,100.494347,101.252064,100.159544,100.802725,30096400
2016-06-20,101.586868,102.600088,101.586868,102.027401,28219800
2016-06-21,101.393044,101.683797,100.732244,101.622116,34706800
2016-06-22,100.996536,102.097868,100.873188,101.586855,27226100
2016-06-23,102.926102,103.005401,101.965743,102.045036,30240300
2016-06-24,99.014137,100.476709,98.238802,98.626473,74945400
2016-06-27,95.763008,97.859942,95.322475,97.859942,58358800
2016-06-28,97.243195,97.692533,96.538340,96.608826,42040600
2016-06-29,99.454666,99.604452,98.265229,98.415009,34031600
2016-06-30,101.304924,101.340161,99.181553,99.666141,42973800
2016-07-01,101.666153,102.159548,101.146328,101.366594,24401900
2016-07-05,100.168335,101.551607,99.622072,101.340147,29347200
2016-07-06,100.895676,101.001987,99.495945,99.699706,24678300
2016-07-07,101.108269,101.870147,100.470423,101.188004,20780600
2016-07-08,103.464790,103.730558,102.011907,102.100497,37964800
2016-07-11,104.660744,104.917657,104.067189,104.146918,26987300
2016-07-12,106.060471,106.680601,105.272016,105.422618,44153000
2016-07-13,105.644096,106.654027,105.378322,106.600875,28050200
2016-07-14,105.750420,106.627463,105.688407,106.574311,19345400
2016-07-15,106.042778,106.343989,105.670700,106.211102,23857300
2016-07-18,106.219963,106.618617,105.714998,105.892176,17422400
2016-07-19,105.688408,106.281962,105.360621,106.095923,19734100
2016-07-20,106.379395,106.698321,105.369464,105.909866,22390500
2016-07-21,105.874458,106.840091,105.644121,106.317411,19018700
2016-07-22,106.662895,106.884371,105.732693,105.936454,17796100
2016-07-25,106.503448,106.716064,106.095933,106.441435,13694600
2016-07-26,107.017288,107.167890,106.237688,106.485740,19551100
2016-07-27,107.318459,107.610809,106.618593,107.194432,21064700
2016-07-28,107.043808,107.407025,106.778034,107.088099,16540100
2016-07-29,107.256447,107.867723,106.352827,106.937521,30267900
2016-08-01,107.345039,107.814568,106.698333,107.371615,34771700
2016-08-02,105.847862,107.380473,105.511214,107.336182,28691000
2016-08-03,106.707199,106.751497,105.511229,105.750427,17830300
2016-08-04,106.804642,107.362766,106.538874,106.707192,17526700
2016-08-05,108.346130,108.594183,107.167876,107.495656,28643400
2016-08-08,108.292938,108.833340,108.106899,108.390388,14625700
2016-08-09,108.408127,108.638457,108.204366,108.319531,12487700
2016-08-10,107.628555,108.611910,107.327351,108.417010,19138100
2016-08-11,108.142357,108.434707,107.699405,108.106920,21144600
2016-08-12,108.248650,108.487841,107.752539,107.929724,12251200
2016-08-15,109.320610,109.577523,108.461282,108.487858,22048000
2016-08-16,108.434708,109.072560,108.310682,109.037123,20244300
2016-08-17,108.115761,108.523276,107.486770,108.470124,20632600
2016-08-18,108.913109,108.939685,108.115793,108.151230,16244600
2016-08-19,108.913109,109.028274,108.328409,108.762500,17379500
2016-08-22,109.161171,109.267475,108.372716,108.682782,16929700
2016-08-23,109.923027,110.259668,109.506651,109.506651,21539400
2016-08-24,109.028267,110.073634,108.762493,109.799006,21533400
2016-08-25,109.240891,109.577539,108.620760,108.629621,17023200
2016-08-26,109.019409,110.215386,108.346127,109.364911,26734400
2016-08-29,109.586388,110.002764,109.178872,109.205448,14013900
2016-08-30,109.790146,110.002761,109.302896,109.701557,14031300
2016-08-31,109.170006,109.754699,108.567591,109.657249,29236300
2016-09-01,109.249756,109.524384,108.098077,109.267471,22964700
2016-09-02,110.303963,110.321678,109.524362,109.861010,23083300
2016-09-06,110.410301,110.711512,109.825608,110.667214,13711000
2016-09-07,111.101280,111.127856,110.277389,110.339402,17830500
2016-09-08,110.879791,111.101267,110.534282,111.012672,16265500
2016-09-09,107.415924,110.038201,107.380487,110.011625,54239000
2016-09-12,108.913109,108.939685,106.822374,106.919824,33408100
2016-09-13,106.822357,108.222088,106.202220,108.133492,47536200
2016-09-14,106.840103,107.610843,106.565475,106.990705,30545500
2016-09-15,108.115761,108.248648,106.760328,106.910930,29499800
2016-09-16,107.956314,108.115777,107.283025,108.115777,31940500
2016-09-19,108.673889,109.453489,108.071474,108.363824,22807000
2016-09-20,108.213257,109.170036,108.213257,109.143453,16877900
2016-09-21,109.781311,109.825609,108.168965,108.594202,30784700
2016-09-22,111.358200,111.446796,110.436865,110.498878,36287700
2016-09-23,110.569733,111.517650,110.569733,111.234161,26118000
2016-09-26,109.471733,110.306780,109.356243,109.978094,20028000
2016-09-27,109.915955,110.049202,109.098664,109.418472,16939500
2016-09-28,110.759850,110.830919,109.329601,110.111349,19426400
2016-09-29,109.143051,110.724318,109.000911,110.706554,26657700
2016-09-30,110.342308,110.848669,109.143033,109.640508,31764500
2016-10-03,109.995880,110.244618,109.382914,110.004766,18674300
2016-10-04,109.453964,110.431151,108.956489,110.173528,26057300
2016-10-05,110.111328,110.759829,109.844826,109.880361,24317300
2016-10-06,109.995880,110.173548,109.107527,109.933696,18937100
2016-10-07,109.116402,110.440046,108.583391,110.191308,28732700
2016-10-10,110.422295,110.813165,109.116414,109.116414,21481700
2016-10-11,108.405708,110.253484,107.792743,110.200185,31931300
2016-10-12,108.316887,108.920967,107.961544,108.459020,20210400
2016-10-13,107.419624,107.854922,106.700061,107.481809,26302500
2016-10-14,106.984360,108.236934,106.957710,107.810528,24554600
2016-10-17,106.859985,107.357461,106.744502,107.117609,17119500
2016-10-18,107.472954,108.005964,107.188681,107.952658,19158900
2016-10-19,107.926010,108.334652,107.046543,107.641737,18477400
2016-10-20,107.606201,108.379071,106.966593,107.615087,20485600
2016-10-21,107.552895,107.819403,106.691191,106.833331,21093700
2016-10-24,108.236923,108.920959,107.890466,108.414598,15421600
2016-10-25,107.428505,108.370157,107.135347,108.210253,16459800
2016-10-26,106.362503,107.490708,106.122644,106.700075,24975300
2016-10-27,105.145447,106.726714,104.905588,106.708950,29525700
2016-10-28,104.852318,105.740671,104.603580,105.101056,35473700
2016-10-31,105.269821,105.394190,104.647977,104.985549,20311800
2016-11-01,103.981712,105.447489,103.297677,105.411961,34147200
2016-11-02,102.658073,103.937304,102.507055,103.821820,29859900
2016-11-03,102.160599,103.262155,102.053994,102.969003,22717500
2016-11-04,102.817963,103.848455,102.205004,102.427092,35237200
2016-11-07,105.332008,105.554097,104.568024,104.825647,32370900
2016-11-08,105.607399,106.122645,104.568028,105.092159,26196800
2016-11-09,108.858765,109.116388,104.870062,104.896712,77416800
2016-11-10,110.599930,111.399449,108.929829,110.386727,83440700
